"story_id","nl","folio_gold_fol","siv_canonical_fol","top_formula_case","structural_class","recall","category","subcategory","error_direction","overlap_ratio","failed_tests","notes"
"64","Dani Shapiro created a podcast called Family Secrets.","Podcast(family_Secrets) ∧ CreatedBy(family_Secrets, dani_Shapiro)","exists x.((Podcast(x) & Called(x, familySecrets)) & Created(daniShapiro, x))","quantification","existential_compound_nucleus","0.6666666666666666","vocab_divergence_partial","","","0.5","","only_siv_preds=['Called']; stem_matches=[('Created', 'CreatedBy')]"
"64","Boston is an American city.","City(boston) ∧ American(boston)","AmericanCity(boston)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['AmericanCity']; only_gold_preds=['American', 'City']"
"456","Some professional basketball players are not American nationals.","∃x (Professional(x) ∧ BasketballPlayer(x) ∧ ¬AmericanNational(x))","exists x.(ProfessionalBasketballPlayer(x) & -AmericanNational(x))","quantification","simple_existential","0.5","vocab_divergence_partial","","","0.25","","only_siv_preds=['ProfessionalBasketballPlayer']; only_gold_preds=['BasketballPlayer', 'Professional']"
"456","All professional basketball players can do jump shots.","∀x (Professional(x) ∧ BasketballPlayer(x) → CanDo(x, jumpShot))","all x.(ProfessionalBasketballPlayer(x) -> CanDoJumpShots(x))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['CanDoJumpShots', 'ProfessionalBasketballPlayer']; only_gold_preds=['BasketballPlayer', 'CanDo', 'Professional']"
"456","If someone can jump shots, they leap straight into the air.","∀x (CanDo(x, jumpShot) → LeapStraightIntoAir(x))","all x.((CanJumpShots(x) -> LeapStraightIntoAir(x)))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['CanJumpShots']; only_gold_preds=['CanDo']"
"456","If someone leaps straight into the air, they activate their leg muscles.","∀x (LeapStraightIntoAir(x) → Activate(x, legMuscle))","all x.((LeapStraightIntoAir(x) -> ActivateLegMuscles(x)))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['ActivateLegMuscles']; only_gold_preds=['Activate']"
"280","Events are either happy or sad.","∀x (Event(x) → Happy(x) ⊕ Sad(x))","all x.(Event(x) -> (Happy(x) | Sad(x)))","quantification","simple_universal","","parse_error","","","","","normalized: all x (Event(x) -> Happy(x) Sad(x))"
"280","At least one event is happy.","∃x (Event(x) ∧ Happy(x))","exists x.(Event(x) & Happy(x))","quantification","simple_existential","1.0","perfect_agreement","","","1.0","",""
"140","The winner of the 1992 du Maurier Classic was Steinhauer.","WinnerOf(steinhauer, duMaurierClassic, year1992)","WinnerOf(steinhauer, duMaurierClassic1992)","atomic","ground_instance","0.0","entity_flattening","WinnerOf: SIV arity=2, GOLD arity=3","siv_flattens","1.0","WinnerOf(steinhauer,duMaurierClassic1992)","arity_diffs=['WinnerOf: SIV arity=2, GOLD arity=3']"
"140","Steinhauer participated in the 1992 du Maurier Classic.","Participate(duMaurierClassic, steinhauer, year1992)","ParticipatedIn(steinhauer, duMaurierClassic1992)","atomic","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['ParticipatedIn']; only_gold_preds=['Participate']"
"140","One six-way tie was on the leaderboard, and one person in the six-way tie was from Belgium.","∃x ∃y (OnLeaderBoardOf(x, duMaurierClassic) ∧ SixWayTie(x)) ∧ In(y, sixWayTie) ∧ Belgium(y))","exists x.((SixWayTie(x) & OnLeaderboard(x)) & exists y.(InTie(y, x) & FromBelgium(y)))","quantification","existential_compound_nucleus","","parse_error","","","","","normalized: exists x exists y (OnLeaderBoardOf(x, duMaurierClassic) & SixWayTie(x)) & In(y, sixWayTie) & Belgium(y))"
"140","Descampe is from Belgium and is on the leaderboard of the 1992 du Maurier Classic.","From(descampe, belgium) ∧ OnLeaderBoardOf(descampe, duMaurierClassic)","(From(descampe, belgium) & OnLeaderboardOf(descampe, the1992DuMaurierClassic))","connective","ground_instance","0.3333333333333333","vocab_divergence_partial","moderate_overlap","","0.667","","stem_matches=[('OnLeaderboardOf', 'OnLeaderBoardOf')]"
"140","All people on the leaderboard of the 1992 du Maurier Classic participated in the 1992 du Maurier Classic.","∀x (LeaderBoard(maurier, x) → Participate(maurier, x))","all x.((Person(x) & OnLeaderboardOf(x, duMaurierClassic1992)) -> ParticipatedIn(x, duMaurierClassic1992))","quantification","compound_restrictor_universal","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['OnLeaderboardOf', 'ParticipatedIn', 'Person']; only_gold_preds=['LeaderBoard', 'Participate']"
"459","Jane does not like any animals that bark.","∀x (Animal(x) ∧ Bark(x) → ¬Like(jane, x))","all x.((Animal(x) & Bark(x)) -> -Like(jane, x))","quantification","compound_restrictor_universal","1.0","perfect_agreement","","","1.0","",""
"459","All dogs are animals that bark.","∀x (Dog(x) → Animal(x) ∧ Bark(x))","all x.(Dog(x) -> (Animal(x) & Bark(x)))","quantification","simple_universal","1.0","perfect_agreement","","","1.0","",""
"459","Jane likes all animals that jump.","∀x (Animal(x) ∧ Jump(x) → Like(jane, x))","all x.((Animal(x) & Jump(x)) -> Like(jane, x))","quantification","compound_restrictor_universal","1.0","perfect_agreement","","","1.0","",""
"459","If an animal has legs, then it jumps.","∀x (∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(x, y) ∧ Have(x, z)) → Jump(x))","all x.(Animal(x) -> (HasLegs(x) -> Jumps(x)))","quantification","simple_universal","0.0","vocab_divergence_total","","","0.167","","only_siv_preds=['Animal', 'HasLegs']; only_gold_preds=['Have', 'Leg']; stem_matches=[('Jumps', 'Jump')]"
"459","If an animal is terricolous, then it has legs.","∀x (Terricolous(x) → ∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(x, y) ∧ Have(x, z)))","all x.(Terricolous(x) -> HasLegs(x))","quantification","simple_universal","0.0","vocab_divergence_partial","","","0.25","","only_siv_preds=['HasLegs']; only_gold_preds=['Have', 'Leg']"
"459","KiKi is an animal.","Animal(kiki)","Animal(kiki)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
"459","If KiKi neither jumps nor has legs, then KiKi is terricolous or has legs.","¬Jump(kiki) ∧ ¬(∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(kiki, y) ∧ Have(kiki, z))) → Terricolous(kiki) ∨ ∃y ∃z (¬(y=z) ∧ Leg(y) ∧ Leg(z) ∧ Have(kiki, y) ∧ Have(kiki, z))","(-((Jumps(kiki) | HasLegs(kiki))) -> (Terricolous(kiki) | HasLegs(kiki)))","connective","ground_instance","0.0","vocab_divergence_partial","","","0.333","","only_siv_preds=['HasLegs']; only_gold_preds=['Have', 'Leg']; stem_matches=[('Jumps', 'Jump')]"
"101","Ailton Silva, born in 1995, is commonly known as Ailton.","BornIn(ailtonSilva, year1995) ∧ CommonlyKnownAs(ailtonSilva, ailton)","(BornIn(ailtonSilva, 1995) & KnownAs(ailtonSilva, ailton))","connective","ground_instance","0.0","vocab_divergence_partial","","","0.333","BornIn(ailtonSilva,1995)","only_siv_preds=['KnownAs']; only_gold_preds=['CommonlyKnownAs']"
"101","Ailton is a football player who was loaned out to Braga.","FootballPlayer(ailton) ∧ LoanedTo(ailton, braga)","(FootballPlayer(ailton) & LoanedOutTo(ailton, braga))","connective","ground_instance","0.3333333333333333","vocab_divergence_partial","","","0.333","","only_siv_preds=['LoanedOutTo']; only_gold_preds=['LoanedTo']"
"101","Ailton Silva is a Brazilian footballer who plays for Náutico.","Brazilian(ailtonSilva) ∧ Footballplayer(ailtonSilva) ∧ PlayFor(ailtonSilva, nautico)","(BrazilianFootballer(ailtonSilva) & PlaysFor(ailtonSilva, nautico))","connective","ground_instance","0.0","vocab_divergence_total","","","0.0","","only_siv_preds=['BrazilianFootballer', 'PlaysFor']; only_gold_preds=['Brazilian', 'Footballplayer', 'PlayFor']"
"101","Náutico is a football club along with Braga.","FootballClub(nautico) ∧ FootballClub(braga)","(FootballClub(nautico) & FootballClub(braga))","connective","ground_instance","1.0","perfect_agreement","","","1.0","",""
"101","Fluminense is a football club.","FootballClub(fluminense)","FootballClub(fluminense)","atomic","ground_instance","1.0","perfect_agreement","","","1.0","",""
